brand;product_notes;ref_article;gtin;product_name;updated_at;quantity;product_description;product_image
IDTOLIGHT;ANDRIA;IDTL891016BSD;5425025778386;ANDRIA 18 Apparent Plafonnier 4000K Blanc AC240V 18W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891017BSC;5425025778393;ANDRIA 24 Apparent Plafonnier 3000K Blanc AC240V 24W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891018BSD;5425025778409;ANDRIA 24 Apparent Plafonnier 4000K Blanc AC240V 24W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;FOGGIA;IDTL891021NSC;5404023003775;FOGGIA 6 Apparent Plafonnier 2700K Noir AC240V 6W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;FOGGIA;IDTL891022NSC;5404023003782;FOGGIA 6 Apparent Plafonnier 3000K Noir AC240V 6W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;FOGGIA;IDTL891023NSC;5404023003799;FOGGIA 12 Apparent Plafonnier 2700K Noir AC240V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;FOGGIA;IDTL891024NSC;5404023003805;FOGGIA 12 Apparent Plafonnier 3000K Noir AC240V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;FOGGIA;IDTL891025NSC;5404023003812;FOGGIA 18 Apparent Plafonnier 2700K Noir AC240V 18W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;FOGGIA;IDTL891026NSC;5404023003829;FOGGIA 18 Apparent Plafonnier 3000K Noir AC240V 18W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;FOGGIA;IDTL891027NSC;5404023003836;FOGGIA 24 Apparent Plafonnier 2700K Noir AC240V 24W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;FOGGIA;IDTL891028NSC;5404023003843;FOGGIA 24 Apparent Plafonnier 3000K Noir AC240V 24W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891031NSC;5404023003850;ANDRIA 6 Apparent Plafonnier 2700K Noir AC240V 6W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891032NSC;5404023003867;ANDRIA 6 Apparent Plafonnier 3000K Noir AC240V 6W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891033NSC;5404023003874;ANDRIA 12 Apparent Plafonnier 2700K Noir AC240V 12W  IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891034NSC;5404023003881;ANDRIA 12 Apparent Plafonnier 3000K Noir AC240V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891035NSC;5404023003898;ANDRIA 18 Apparent Plafonnier 2700K Noir AC240V 18W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891036NSC;5404023003904;ANDRIA 18 Apparent Plafonnier 3000K Noir AC240V 18W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891037NSC;5404023003911;ANDRIA 24 Apparent Plafonnier 2700K Noir AC240V 24W   IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ANDRIA;IDTL891038NSC;5404023003928;ANDRIA 24 Apparent Plafonnier 3000K Noir AC240V 24W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CHINY;IDTL891200BSC;5404023006998;CHINY 10 Apparent Plafonnier 2700K Blanc AC230V 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CHINY;IDTL891201BSC;5404023007001;CHINY 10 Apparent Plafonnier 3000K Blanc AC230V 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CHINY;IDTL891202NSC;5404023007018;CHINY 10 Apparent Plafonnier 2700K Noir AC230V 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CHINY;IDTL891203NSC;5404023007025;CHINY 10 Apparent Plafonnier 3000K Noir AC230V 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CHINY;IDTL891210BSC;5404023007032;CHINY 20 Apparent Plafonnier 2700K Blanc AC230V 20W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CHINY;IDTL891211BSC;5404023007049;CHINY 20 Apparent Plafonnier 3000K Blanc AC230V 20W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CHINY;IDTL891212NSC;5404023007056;CHINY 20 Apparent Plafonnier 2700K Noir AC230V 20W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CHINY;IDTL891213NSC;5404023007063;CHINY 20 Apparent Plafonnier 3000K Noir AC230V 20W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891300BSC;5404023007070;NINOVE C 10 Apparent Plafonnier 2700K Blanc AC230V 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891301BSC;5404023007087;NINOVE C 10 Apparent Plafonnier 3000K Blanc AC230V 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891302NSC;5404023007094;NINOVE C 10 Apparent Plafonnier 2700K Noir AC230V 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891303NSC;5404023007100;NINOVE C 10 Apparent Plafonnier 3000K Noir AC230V 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891310BSC;5404023007117;NINOVE C 20 Apparent Plafonnier 2700K Blanc AC230V 2 x 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891311BSC;5404023007124;NINOVE C 20 Apparent Plafonnier 3000K Blanc AC230V 2 x 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891312NSC;5404023007131;NINOVE C 20 Apparent Plafonnier 2700K Noir AC230V 2 x 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891313NSC;5404023007148;NINOVE C 20 Apparent Plafonnier 3000K Noir AC230V 2 x 10W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NINOVE;IDTL891320BSC;5404023007155;NINOVE R 10 Spot Encastré 2700K Blanc AC230V 10W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;NINOVE;IDTL891321BSC;5404023007162;NINOVE R 10 Spot Encastré 3000K Blanc AC230V 10W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;NINOVE;IDTL891322NSC;5404023007179;NINOVE R 10 Spot Encastré 2700K Noir AC230V 10W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;NINOVE;IDTL891323NSC;5404023007186;NINOVE R 10 Spot Encastré 3000K Noir AC230V 10W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;OZORA;IDTL911002BSE;5404023002655;OZORA Suspension avec charriots 3000K Blanc sablé AC230V 30W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;TABOR;IDTL940215FSE;5404023012289;TABOR Extérieur Applique 3000K Gris anthracite AC230V 8W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;TABOR;IDTL940216NSE;5404023012296;TABOR Extérieur Applique 3000K Noir AC230V 8W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;TABOR;IDTL940217FSE;5404023012302;TABOR H Extérieur Applique 3000K Gris anthracite AC230V 8W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;TABOR;IDTL940218NSE;5404023012319;TABOR H Extérieur Applique 3000K Noir AC230V 8W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;TABOR;IDTL940219FSE;5404023012326;TABOR MINI Extérieur Applique 3000K Gris anthracite AC230V 3W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;TABOR;IDTL940220NSE;5404023012333;TABOR MINI Extérieur Applique 3000K Noir AC230V 3W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;TABOR;IDTL940221FSE;5404023012340;TABOR V Extérieur Applique 3000K Gris anthracite AC230V 3W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;TABOR;IDTL940222NSE;5404023012357;TABOR V Extérieur Applique 3000K Noir AC230V 3W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;HASSELT;IDTL941001FSC;5404023001672;HASSELT Extérieurs 3000K Gris anthracite AC230V 7W IP54;01.02.26;1;Plafonniers extérieur;
IDTOLIGHT;HASSELT;IDTL941002NSC;5404023001689;HASSELT Extérieurs 3000K Noir structuré AC230V 7W IP54;01.02.26;1;Plafonniers extérieur;
IDTOLIGHT;MAHO;IDTL941020NSC;5404023008091;MAHO S Extérieur Applique UP&DOWN Noir structuré + Effet bois GU10 AC230V IP54;01.02.26;1;Appliques extérieur;
IDTOLIGHT;TABORA;IDTL941030NSC;5404023008107;TABORA Extérieur Applique 3000K Noir structuré + Effet bois AC230V 5,5W IP65;01.02.26;1;Balisages extérieur;
IDTOLIGHT;ELLA;IDTL941040BSC;5404023008114;ELLA Extérieur Applique 3000K Blanc structuré AC230V 5W IP54;01.02.26;1;Plafonniers extérieur;
IDTOLIGHT;ELLA;IDTL941041NSC;5404023008121;ELLA Extérieur Applique 3000K Noir structuré AC230V 5W IP54;01.02.26;1;Plafonniers extérieur;
IDTOLIGHT;BELFORT;IDTL941050FSC;5404023001696;BELFORT Extérieurs 3000K Gris anthracite AC230V 15W IP65;01.02.26;1;Appliques extérieur;
IDTOLIGHT;BELFORT;IDTL941051NSC;5404023008053;BELFORT Extérieurs 3000K Noir structuré AC230V 15W IP65;01.02.26;1;Appliques extérieur;
IDTOLIGHT;ABAT-JOUR;IDTL950181NZZ;5404023011930;Abat-jour B Noir;01.02.26;1;Abat-jour;
IDTOLIGHT;ABAT-JOUR;IDTL950182JZZ;5404023011947;Abat-jour B Doré;01.02.26;1;Abat-jour;
IDTOLIGHT;ABAT-JOUR;IDTL950183NZZ;5404023011954;Abat-jour C Noir;01.02.26;1;Abat-jour;
IDTOLIGHT;ABAT-JOUR;IDTL950184BZZ;5404023011961;Abat-jour C Blanc;01.02.26;1;Abat-jour;
IDTOLIGHT;ABAT-JOUR;IDTL950185JZZ;5404023011978;Abat-jour C Doré;01.02.26;1;Abat-jour;
IDTOLIGHT;ABAT-JOUR;IDTL950186NZZ;5404023011985;Abat-jour D Noir;01.02.26;1;Abat-jour;
IDTOLIGHT;ABAT-JOUR;IDTL950187JZZ;5404023011992;Abat-jour D Doré;01.02.26;1;Abat-jour;
IDTOLIGHT;MYRDAL;IDTL951211BSC;5404023008817;MYRDAL C Apparent Plafonnier 158mm 2700K Blanc structuré AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;MYRDAL;IDTL951212BSE;5404023008824;MYRDAL C Apparent Plafonnier 158mm 3000K Blanc structuré AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;MYRDAL;IDTL951214NSC;5404023008855;MYRDAL C Apparent Plafonnier 158mm 2700K Noir structuré AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;MYRDAL;IDTL951215NSE;5404023008862;MYRDAL C Apparent Plafonnier 158mm 3000K Noir structuré AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;MYRDAL;IDTL951221BSC;5404023008831;MYRDAL C Apparent Plafonnier 196mm 2700K Blanc structuré AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;MYRDAL;IDTL951222BSE;5404023008848;MYRDAL C Apparent Plafonnier 196mm 3000K Blanc structuré AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;MYRDAL;IDTL951224NSC;5404023008879;MYRDAL C Apparent Plafonnier 196mm 2700K Noir structuré AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;MYRDAL;IDTL951225NSE;5404023008886;MYRDAL C Apparent Plafonnier 196mm 3000K Noir structuré AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;MYRDAL;IDTL951321BSC;5404023008893;MYRDAL S Suspension 196mm 2700K Blanc structuré AC230V 12W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL951322BSE;5404023008909;MYRDAL S Suspension 196mm 3000K Blanc structuré AC230V 12W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL951324NSC;5404023008930;MYRDAL S Suspension 196mm 2700K Noir structuré AC230V 12W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL951325NSE;5404023008947;MYRDAL S Suspension 196mm 3000K Noir structuré AC230V 12W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL951331BSC;5404023008916;MYRDAL S Suspension 350mm 2700K Blanc structuré AC230V 12W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL951332BSE;5404023008923;MYRDAL S Suspension 350mm 3000K Blanc structuré AC230V 12W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL951334NSC;5404023008954;MYRDAL S Suspension 350mm 2700K Noir structuré AC230V 12W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL951335NSE;5404023008961;MYRDAL S Suspension 350mm 3000K Noir structuré AC230V 12W IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL958101NZZ;5404023009029;Kit bagues de finition pour MYRDAL C/MYRDAL S;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL958200BSZ;5404023008992;Accessoires Abat-jour Blanc pour MYRDAL C/MYRDAL S;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL958201NSZ;5404023009005;Accessoires Abat-jour Noir pour MYRDAL C/MYRDAL S;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL958202JZZ;5404023009012;Accessoires Abat-jour Doré pour MYRDAL C/MYRDAL S;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL958301TZZ;5404023008978;Accessoires Lentille 15° pour MYRDAL C/MYRDAL S;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;MYRDAL;IDTL958302TZZ;5404023008985;Accessoires Lentille 24° pour MYRDAL C/MYRDAL S;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;LA ROCHELLE;IDTL961001BSZ;5404023002198;***LA ROCHELLE R Spot apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;LA ROCHELLE;IDTL961521BSZ;5404023007544;***LA ROCHELLE D Spot apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;LA ROCHELLE;IDTL961522NSZ;5404023007551;***LA ROCHELLE D Spot apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL962021BSZ;5404023005960;***TELA 20 Spot Apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL962022NSZ;5404023005977;***TELA 20 Spot Apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL962031BSZ;5404023005984;***TELA 30 Spot Apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL962032NSZ;5404023005991;***TELA 30 Spot Apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL962041BSZ;5404023006004;***TELA 40 Spot Apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL962042NSZ;5404023006011;***TELA 40 Spot Apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NOIA;IDTL962121BSZ;5404023006028;***NOIA 20 Suspension Blanc structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;NOIA;IDTL962131BSZ;5404023006042;***NOIA 30 Suspension Blanc structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;NOIA;IDTL962132NSZ;5404023006059;***NOIA 30 Suspension Noir structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;NOIA;IDTL962141BSZ;5404023006066;***NOIA 40 Suspension Blanc structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;NOIA;IDTL962142NSZ;5404023006073;***NOIA 40 Suspension Noir structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;SPLIT;IDTL963004NSZ;5404023006110;SPLIT 2 Spot Apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL968001BSZ;5404023006165;***Bague pour TELA/NOIA - finition blanche;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL968002NSZ;5404023006172;***Bague pour TELA/NOIA - finition noire;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL968003JSZ;5404023006189;***Bague pour TELA/NOIA - finition dorée;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;SPLIT;IDTL968012NSZ;5404023007568;Bague pour SPLIT - finition noire;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;SPLIT;IDTL968013JSZ;5404023007575;Bague pour SPLIT - finition dorée;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ROCHEHAUT;IDTL971000BST;5404023002471;ROCHEHAUT DTW Apparent Applique 2000K-3000K Blanc AC230V 2x3W IP20;01.02.26;1;Appliques intérieur;
IDTOLIGHT;YVOIR;IDTL971100BSC;5404023006882;YVOIR R Spot Encastré 2700K Blanc Ressorts 350mA 7W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;YVOIR;IDTL971101BSC;5404023006899;YVOIR R Spot Encastré 3000K Blanc Ressorts 350mA 7W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;YVOIR;IDTL971105NSC;5404023006905;YVOIR R Spot Encastré 2700K Noir Ressorts 350mA 7W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;YVOIR;IDTL971106NSC;5404023006912;YVOIR R Spot Encastré 3000K Noir Ressorts 350mA 7W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;YVOIR;IDTL971200BSC;5404023006929;YVOIR C Apparent Plafonnier 2700K Blanc Ressorts AC230V 2x7W TRIAC IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;YVOIR;IDTL971201BSC;5404023006936;YVOIR C Apparent Plafonnier 3000K Blanc Ressorts AC230V 2x7W TRIAC IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;YVOIR;IDTL971205NSC;5404023006943;YVOIR C Apparent Plafonnier 2700K Noir Ressorts AC230V 2x7W TRIAC IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;YVOIR;IDTL971206NSC;5404023006950;YVOIR C Apparent Plafonnier 3000K Noir Ressorts AC230V 2x7W TRIAC IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;YVOIR;IDTL978000BZZ;5404023006967;Bague pour YVOIR R/C finition blanche;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;YVOIR;IDTL978001NZZ;5404023006974;Bague pour YVOIR R/C finition noire;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;YVOIR;IDTL978002JZZ;5404023006981;Bague pour YVOIR R/C finition dorée;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;BRUGGE 2.0;IDTL980026BSZ;5404023010315;BRUGGE 2.0 Spot apparent 10,3cm Blanc structuré E27 AC230V;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;BRUGGE 2.0;IDTL980027NSZ;5404023010322;BRUGGE 2.0 Spot apparent 10,3cm Noir structuré E27 AC230V;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;CLERVAUX;IDTL980188NSZ;5404023012135;CLERVAUX Spot Encastré Noir structuré AC230V GU10 IP65;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;CLERVAUX;IDTL980189BSZ;5404023012142;CLERVAUX Spot Encastré Blanc structuré AC230V GU10 IP65;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;BEAUFORT;IDTL980190NSZ;5404023012159;BEAUFORT Spot Encastré Noir structuré AC230V GU10 IP65;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;BEAUFORT;IDTL980191BSZ;5404023012166;BEAUFORT Spot Encastré Blanc structuré AC230V GU10 IP65;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SPLIT 2.0;IDTL980335BSZ;5404023013637;SPLIT 2.0 Spot apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;SPLIT 2.0;IDTL980336NSZ;5404023013644;SPLIT 2.0 Spot apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;SPLIT 2.0;IDTL980337JSZ;5404023013651;Bague pour SPLIT 2.0 - finition dorée;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;LA ROCHELLE 2.0;IDTL981001BSZ;5404023009470;LA ROCHELLE R 2.0 Spot Apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;LA ROCHELLE 2.0;IDTL981002NSZ;5404023009487;LA ROCHELLE R 2.0 Spot Apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;LA ROCHELLE 2.0;IDTL981501BSZ;5404023009494;LA ROCHELLE S 2.0 Spot Apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;LA ROCHELLE 2.0;IDTL981502NSZ;5404023009500;LA ROCHELLE S 2.0 Spot Apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;LA ROCHELLE 2.0;IDTL981521BSZ;5404023009517;LA ROCHELLE D 2.0 Spot Apparent Blanc structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;LA ROCHELLE 2.0;IDTL981522NSZ;5404023009524;LA ROCHELLE D 2.0 Spot Apparent Noir structuré AC230V GU10 IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA 2.0;IDTL982011BSZ;5404023009364;TELA 2.0 Spot Apparent 10cm Blanc structuré GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA 2.0;IDTL982012NSZ;5404023009395;TELA 2.0 Spot Apparent 10cm Noir structuré GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA 2.0;IDTL982021BSZ;5404023009371;TELA 2.0 Spot Apparent 20cm Blanc structuré GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA 2.0;IDTL982022NSZ;5404023009401;TELA 2.0 Spot Apparent 20cm Noir structuré GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA 2.0;IDTL982031BSZ;5404023009388;TELA 2.0 Spot Apparent 30cm Blanc structuré GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA 2.0;IDTL982032NSZ;5404023009418;TELA 2.0 Spot Apparent 30cm Noir structuré GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NOIA 2.0;IDTL982121BSZ;5404023009432;NOIA 2.0 Suspension 20cm Blanc structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;NOIA 2.0;IDTL982122NSZ;5404023009456;NOIA 2.0 Suspension 20cm Noir structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;NOIA 2.0;IDTL982131BSZ;5404023009449;NOIA 2.0 Suspension 30cm Blanc structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;NOIA 2.0;IDTL982132NSZ;5404023009463;NOIA 2.0 Suspension 30cm Noir structuré AC230V GU10 IP20;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;BRUGGE;IDTL983011BZZ;5404023001610;***BRUGGE 20 Spot Apparent Blanc GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;BRUGGE;IDTL983012NZZ;5404023001627;***BRUGGE 20 Spot Apparent Noir GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;BRUGGE;IDTL983021BZZ;5404023001634;***BRUGGE 30 Spot Apparent Blanc GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;BRUGGE;IDTL983022NZZ;5404023001641;***BRUGGE 30 Spot Apparent Noir GU10 AC230V IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;BRUGGE 2.0;IDTL983031BSZ;5404023009302;BRUGGE 2.0 Spot Apparent 12,5cm Blanc structuré GU10 AC230V;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;BRUGGE 2.0;IDTL983032NSZ;5404023009319;BRUGGE 2.0 Spot Apparent 12,5cm Noir structuré GU10 AC230V;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;VIENNA;IDTL984001BSC;5404023009326;VIENNA R Spot Apparent Blanc structuré AC230V GU10 IP65;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;VIENNA;IDTL984002NSC;5404023009333;VIENNA R Spot Apparent Noir structuré AC230V GU10 IP65;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;VIENNA;IDTL984011BSC;5404023009340;VIENNA S Spot Apparent Blanc structuré AC230V GU10 IP65;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;VIENNA;IDTL984012NSC;5404023009357;VIENNA S Spot Apparent Noir structuré AC230V GU10 IP65;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;TELA;IDTL988003JSZ;5404023009425;Bague pour TELA/NOIA 2.0 - finition dorée;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;NOVA;IDTL998051ZZZ;5404023002709;Accessoire Diffuseur de 2,50m Opalin IP20;01.02.26;1;Profilés;
IDTOLIGHT;NOVA;IDTL998052ZZZ;5404023002716;Accessoire Cache de finition de 2,50m Noir struc;01.02.26;1;Profilés;
IDTOLIGHT;NOVA;IDTL998100NSZ;5404023002723;Kit de finition (2 pièces) Noir structuré IP20;01.02.26;1;Profilés;
IDTOLIGHT;NOVA;IDTL998101NSZ;5404023002730;***Fixation intérieure (1 pièce) IP20;01.02.26;1;Profilés;
IDTOLIGHT;NOVA;IDTL998102ZZZ;5404023002747;***Câble de sécurité (1 pièce) IP20;01.02.26;1;Profilés;
IDTOLIGHT;NOVA;IDTL998103ZZZ;5404023002754;***Vis de mise à la terre (1 pièce) IP20;01.02.26;1;Profilés;
IDTOLIGHT;NOVA;IDTL998104ZZZ;5404023002402;Fixation pour installation en saillie (2 pièces) IP20;01.02.26;1;Profilés;
IDTOLIGHT;NOVA;IDTL998105ZZZ;5404023002396;***Câble de suspension 2M (1 pièce) IP20;01.02.26;1;Profilés;
IDTOLIGHT;NOVA;IDTL998106NZZ;5404023002419;Patère de raccordement (1 pièce) Noir strucutré IP20;01.02.26;1;Profilés;
